pose_id,x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20,
78,0.27854302525520325,0.9273224472999573,5.6561304973001825e-08,0.3210625946521759,0.8851142525672913,-0.031840696930885315,0.35360756516456604,0.7996475100517273,-0.04917922616004944,0.351254403591156,0.7094126343727112,-0.0645560547709465,0.3173829913139343,0.6509912610054016,-0.07741113007068634,0.34689992666244507,0.6401791572570801,-0.02007134258747101,0.35563260316848755,0.5527353286743164,-0.040671516209840775,0.3559364378452301,0.48668038845062256,-0.04885883629322052,0.3521575927734375,0.4255813956260681,-0.0552765354514122,0.30421921610832214,0.6338636875152588,-0.02011466957628727,0.31158098578453064,0.5889074206352234,-0.05064849928021431,0.3135136067867279,0.6944628953933716,-0.05184252932667732,0.3111131191253662,0.7165632843971252,-0.0436054989695549,0.2663343548774719,0.6526197791099548,-0.02452067844569683,0.27260151505470276,0.6461164355278015,-0.059346944093704224,0.28194963932037354,0.7368163466453552,-0.049392543733119965,0.2799140512943268,0.7409467697143555,-0.03385401889681816,0.2294207215309143,0.685360848903656,-0.031888559460639954,0.2385680079460144,0.6937769651412964,-0.054522838443517685,0.2531416416168213,0.7514649629592896,-0.04634513333439827,0.2531321942806244,0.7537184953689575,-0.03486735746264458,pointy-finger-tap
79,0.2815323770046234,0.9528501033782959,4.996701008508353e-08,0.32206425070762634,0.9100220203399658,-0.03212016075849533,0.3547650873661041,0.8263972401618958,-0.050197064876556396,0.35254690051078796,0.7386977076530457,-0.06626230478286743,0.3188200891017914,0.6822773218154907,-0.07954072207212448,0.3484743535518646,0.6608744859695435,-0.02129233442246914,0.35683321952819824,0.5771525502204895,-0.04295334964990616,0.3565085530281067,0.5128054022789001,-0.052034471184015274,0.3528275489807129,0.4517677128314972,-0.05914377421140671,0.3048523962497711,0.6497583985328674,-0.021693218499422073,0.3123213052749634,0.6172061562538147,-0.05260858312249184,0.3130294382572174,0.7232150435447693,-0.05425552651286125,0.3105243742465973,0.7427555322647095,-0.04649737849831581,0.2664303779602051,0.6670557856559753,-0.02654668688774109,0.2733500301837921,0.6755468845367432,-0.06030450388789177,0.2825063467025757,0.7640135884284973,-0.05093163996934891,0.28183063864707947,0.7639778852462769,-0.03640234097838402,0.23006513714790344,0.7000370621681213,-0.03464720770716667,0.2384377121925354,0.7261130213737488,-0.05577098950743675,0.25316137075424194,0.7820303440093994,-0.04830993339419365,0.25475791096687317,0.7790764570236206,-0.037710681557655334,pointy-finger-tap
80,0.28953447937965393,1.0039845705032349,4.03513347180251e-08,0.3271313011646271,0.9613251090049744,-0.0293184332549572,0.3601861596107483,0.8867987990379333,-0.047464534640312195,0.34884271025657654,0.8127405643463135,-0.06460012495517731,0.31532832980155945,0.760493278503418,-0.07938964664936066,0.3511962294578552,0.7168775200843811,-0.020209889858961105,0.35839158296585083,0.6441522836685181,-0.04327164590358734,0.3567785918712616,0.5815135836601257,-0.053892649710178375,0.35280317068099976,0.5264426469802856,-0.061597831547260284,0.30465760827064514,0.6982421875,-0.021472077816724777,0.3055862486362457,0.7108964920043945,-0.05307218059897423,0.30907514691352844,0.8116321563720703,-0.05640328302979469,0.3115645945072174,0.8280308842658997,-0.05011766031384468,0.2644055485725403,0.713800311088562,-0.026999859139323235,0.26566261053085327,0.7611184120178223,-0.06058686599135399,0.2785987854003906,0.8411123752593994,-0.05304350331425667,0.2848875820636749,0.8393428325653076,-0.04009591415524483,0.22696912288665771,0.7468852400779724,-0.03569130599498749,0.2333783507347107,0.8008813261985779,-0.05706087499856949,0.24922949075698853,0.8568358421325684,-0.05095892772078514,0.25556594133377075,0.8525393605232239,-0.0407266765832901,pointy-finger-tap
81,0.2922077178955078,1.021315097808838,8.233643455923811e-08,0.3248816132545471,0.9929407238960266,-0.03134702518582344,0.3607715666294098,0.9340601563453674,-0.05405905097723007,0.34591084718704224,0.8712936043739319,-0.07524554431438446,0.30953729152679443,0.8264299035072327,-0.09463021159172058,0.34917154908180237,0.7562087178230286,-0.02978975884616375,0.3549168109893799,0.6882285475730896,-0.05526445806026459,0.35321730375289917,0.6306026577949524,-0.0678316205739975,0.3491416275501251,0.5811823606491089,-0.07728372514247894,0.2991303503513336,0.7355620861053467,-0.03060690313577652,0.3010982573032379,0.7696179747581482,-0.06217910349369049,0.30714327096939087,0.8682641983032227,-0.06521830707788467,0.30999699234962463,0.8786352872848511,-0.06043091043829918,0.25813645124435425,0.7545435428619385,-0.03545792028307915,0.26046255230903625,0.8224652409553528,-0.06713426858186722,0.2762466073036194,0.8948498368263245,-0.05835042521357536,0.2823422849178314,0.8882442116737366,-0.046886708587408066,0.22124332189559937,0.792194128036499,-0.04380820319056511,0.22911930084228516,0.8618220090866089,-0.06510777026414871,0.24632170796394348,0.9146260023117065,-0.05949780344963074,0.2532252073287964,0.9055612683296204,-0.05066993087530136,pointy-finger-tap
82,0.2927851676940918,1.0561349391937256,6.079390857394174e-08,0.3248264789581299,1.0317825078964233,-0.026690658181905746,0.3616347908973694,0.9685655236244202,-0.04701443389058113,0.34362009167671204,0.9074651598930359,-0.06651312112808228,0.30565911531448364,0.8682194948196411,-0.08429449796676636,0.34623414278030396,0.794092059135437,-0.02613217383623123,0.35305312275886536,0.7292603254318237,-0.051069293171167374,0.35132503509521484,0.6728378534317017,-0.06357182562351227,0.3481648862361908,0.6234027147293091,-0.07331320643424988,0.2955774962902069,0.7693097591400146,-0.02846868708729744,0.2988545894622803,0.8181030750274658,-0.059268634766340256,0.30550333857536316,0.9157787561416626,-0.062203846871852875,0.3078964948654175,0.923372209072113,-0.057839345186948776,0.2546025812625885,0.7873561382293701,-0.03448045626282692,0.2596195340156555,0.8697632551193237,-0.0641874447464943,0.2755995988845825,0.9392404556274414,-0.05448959022760391,0.2803059220314026,0.9293479323387146,-0.04329803213477135,0.21750618517398834,0.8263530135154724,-0.043737687170505524,0.22656139731407166,0.9081754088401794,-0.06376756727695465,0.2443293035030365,0.9598462581634521,-0.057937320321798325,0.2500089108943939,0.9475307464599609,-0.049339987337589264,pointy-finger-tap
83,0.28904345631599426,1.0238698720932007,1.9324778577356483e-07,0.3240397572517395,1.0246541500091553,-0.039126668125391006,0.35627037286758423,0.9906659722328186,-0.06339157372713089,0.33370354771614075,0.962030291557312,-0.08262968063354492,0.3056640326976776,0.9303736686706543,-0.10036469250917435,0.34228453040122986,0.83857262134552,-0.05140058323740959,0.35153794288635254,0.7728779315948486,-0.08557736873626709,0.35079362988471985,0.7267371416091919,-0.1058751568198204,0.34647274017333984,0.67978835105896,-0.1205568015575409,0.2962692081928253,0.8154983520507812,-0.04914867505431175,0.29403308033943176,0.8606895208358765,-0.08917247503995895,0.3057044744491577,0.9503171443939209,-0.09752686321735382,0.31481313705444336,0.9725190997123718,-0.09701357781887054,0.2547524869441986,0.8368690609931946,-0.051051028072834015,0.2513568103313446,0.9207699298858643,-0.0902680978178978,0.27380722761154175,0.9919629096984863,-0.08440437912940979,0.2896230220794678,0.9951533079147339,-0.07427029311656952,0.22004789113998413,0.878164529800415,-0.05658906698226929,0.2221260964870453,0.9582043886184692,-0.0860070139169693,0.24522878229618073,1.0181820392608643,-0.08300352841615677,0.26061588525772095,1.0227439403533936,-0.07537960261106491,pointy-finger-tap
84,0.2774527370929718,0.99515300989151,5.4316409148214007e-08,0.30347883701324463,0.9978567957878113,-0.019148917868733406,0.3268674910068512,0.9949407577514648,-0.03794794902205467,0.323255717754364,0.9979599714279175,-0.05653199926018715,0.30792760848999023,1.0067704916000366,-0.07609903812408447,0.3325996994972229,0.8793601393699646,-0.04439226910471916,0.34237906336784363,0.8247054815292358,-0.07334958761930466,0.3447571098804474,0.7810912132263184,-0.0920090451836586,0.3428053855895996,0.7409495115280151,-0.10480968654155731,0.29409629106521606,0.8510115742683411,-0.04807187244296074,0.2857968509197235,0.9410102367401123,-0.08302582055330276,0.2902487516403198,1.0210051536560059,-0.08885472267866135,0.2945009768009186,1.0629700422286987,-0.08715266734361649,0.25749385356903076,0.868812620639801,-0.05285051465034485,0.2505841851234436,0.9885697960853577,-0.0829172283411026,0.2625523507595062,1.0468107461929321,-0.07669787853956223,0.2719138562679291,1.0733124017715454,-0.06635760515928268,0.22782893478870392,0.9058926105499268,-0.05964646488428116,0.22556087374687195,0.9989550113677979,-0.07998394221067429,0.23617242276668549,1.0451768636703491,-0.07474035769701004,0.24571074545383453,1.062097430229187,-0.06553511321544647,pointy-finger-tap
85,0.29035115242004395,1.0313024520874023,-2.9754482966382056e-07,0.32574522495269775,0.9850953221321106,-0.03330234810709953,0.339399516582489,0.9203871488571167,-0.05416809022426605,0.3419865667819977,0.8616611361503601,-0.06947370618581772,0.3462736904621124,0.80181485414505,-0.08566281199455261,0.29194170236587524,0.9049604535102844,-0.04523352161049843,0.29340076446533203,0.9434317350387573,-0.06388010829687119,0.29451099038124084,0.9845789670944214,-0.07675325125455856,0.2947514057159424,1.0126378536224365,-0.08487895876169205,0.2587008774280548,0.9227685928344727,-0.0354238860309124,0.264752060174942,0.9792968034744263,-0.049655210226774216,0.2660751938819885,1.0290024280548096,-0.06082022190093994,0.2646024227142334,1.066184639930725,-0.06970664113759995,0.23589587211608887,0.9485903382301331,-0.02644740417599678,0.24054478108882904,1.0051206350326538,-0.04001393914222717,0.24745503067970276,1.045943021774292,-0.04671214520931244,0.24949350953102112,1.070687174797058,-0.051198530942201614,0.22121529281139374,0.979863166809082,-0.019574198871850967,0.22160844504833221,1.0201612710952759,-0.02917506918311119,0.23101989924907684,1.0507915019989014,-0.029790591448545456,0.23797644674777985,1.0706653594970703,-0.029152140021324158,pointy-finger-tap
86,0.2869536876678467,1.0753402709960938,6.005974029221761e-08,0.3179304301738739,1.0721726417541504,-0.0380890779197216,0.3478052318096161,1.032244086265564,-0.06194017454981804,0.3623385429382324,0.994534969329834,-0.08103369921445847,0.3702169358730316,0.9611210823059082,-0.10025523602962494,0.3289277255535126,0.958449125289917,-0.07200909405946732,0.33318445086479187,0.9241538643836975,-0.1114463284611702,0.3336485028266907,0.8903903961181641,-0.1372799575328827,0.3298265039920807,0.858640730381012,-0.15462234616279602,0.28713634610176086,0.931861937046051,-0.06553002446889877,0.2796410620212555,1.0186903476715088,-0.10297001898288727,0.291215717792511,1.062511682510376,-0.1094093769788742,0.29963573813438416,1.073016881942749,-0.11295231431722641,0.249857097864151,0.9478017687797546,-0.0625656321644783,0.24655207991600037,1.0463167428970337,-0.09529950469732285,0.26078397035598755,1.0796504020690918,-0.090420663356781,0.271922767162323,1.084601640701294,-0.08552785217761993,0.22016200423240662,0.9796568155288696,-0.06352605670690536,0.21775580942630768,1.050254225730896,-0.09139450639486313,0.23034460842609406,1.0835262537002563,-0.09424927830696106,0.241321861743927,1.0911409854888916,-0.09369391202926636,pointy-finger-tap
87,0.029073186218738556,1.0343139171600342,5.605459136859281e-07,0.09715243428945541,1.0076465606689453,-0.07418101280927658,0.1315842568874359,0.9410368204116821,-0.11906208842992783,0.06519104540348053,0.8982938528060913,-0.15553075075149536,-0.004845060408115387,0.8653488159179688,-0.19198189675807953,0.10748206079006195,0.6485216617584229,-0.08257018029689789,0.15260165929794312,0.4549829959869385,-0.134248286485672,0.17434313893318176,0.3303079307079315,-0.1682877540588379,0.19221413135528564,0.2221604287624359,-0.1922932118177414,0.039319902658462524,0.642027735710144,-0.0721975788474083,0.0038032233715057373,0.530569314956665,-0.14609573781490326,-0.011180844157934189,0.6798952221870422,-0.17233233153820038,0.002721838653087616,0.7831149101257324,-0.17308712005615234,-0.01820947229862213,0.6824824213981628,-0.06755608320236206,-0.048620082437992096,0.6362398862838745,-0.1403115838766098,-0.04317297041416168,0.7586341500282288,-0.14301100373268127,-0.019570421427488327,0.8336156010627747,-0.12498816102743149,-0.06108340620994568,0.7524185180664062,-0.06735943257808685,-0.08348538726568222,0.7318477034568787,-0.1224478930234909,-0.0673602744936943,0.8181099891662598,-0.11998698860406876,-0.04098467528820038,0.8795865178108215,-0.1023392453789711,pointy-finger-tap
88,0.018096810206770897,1.0529983043670654,5.977718160465884e-07,0.06729115545749664,1.0245438814163208,-0.08288631588220596,0.09547165781259537,0.9643486738204956,-0.12859965860843658,0.06836946308612823,0.9593885540962219,-0.16296297311782837,0.036846160888671875,0.9651168584823608,-0.1972542107105255,0.0978926494717598,0.6825098395347595,-0.09120789915323257,0.13690713047981262,0.496445894241333,-0.1396261602640152,0.1580229550600052,0.37141117453575134,-0.17171131074428558,0.17737841606140137,0.26188474893569946,-0.19369225203990936,0.038004614412784576,0.6809678673744202,-0.07182919234037399,-0.006979933008551598,0.5701696872711182,-0.13821277022361755,-0.02996966429054737,0.685499370098114,-0.16278839111328125,-0.023767588660120964,0.7779563069343567,-0.1644761711359024,-0.01708129048347473,0.7114260792732239,-0.058678701519966125,-0.05578954517841339,0.638816237449646,-0.12488379329442978,-0.05878407508134842,0.7479796409606934,-0.13137276470661163,-0.044555097818374634,0.8218338489532471,-0.11686553061008453,-0.05982302129268646,0.7612345218658447,-0.05093813315033913,-0.09209759533405304,0.7185537815093994,-0.10309857130050659,-0.08362554013729095,0.8062560558319092,-0.10492751747369766,-0.06499387323856354,0.8696528673171997,-0.0909566879272461,pointy-finger-tap
89,-0.023007947951555252,1.1802631616592407,4.5968295125931036e-07,0.034057144075632095,1.1630258560180664,-0.07108641415834427,0.08749610185623169,1.1038774251937866,-0.11753833293914795,0.09857940673828125,1.0744750499725342,-0.15685664117336273,0.09981973469257355,1.0355287790298462,-0.19740794599056244,0.08415041118860245,0.8048700094223022,-0.09234999120235443,0.12562862038612366,0.6127267479896545,-0.1473209708929062,0.14848493039608002,0.48743751645088196,-0.18738438189029694,0.16615276038646698,0.37635427713394165,-0.2161455601453781,0.01765058934688568,0.8023833632469177,-0.0827874168753624,-0.01745198667049408,0.708053708076477,-0.15969286859035492,-0.04349213466048241,0.8237171173095703,-0.19234393537044525,-0.04953114688396454,0.9125373363494873,-0.20093925297260284,-0.04146522283554077,0.8355889320373535,-0.07769780606031418,-0.07780449092388153,0.766991138458252,-0.14790046215057373,-0.08567221462726593,0.8785710334777832,-0.14840364456176758,-0.0801028162240982,0.9559392929077148,-0.13164208829402924,-0.08817043155431747,0.8900684118270874,-0.07717130333185196,-0.12461945414543152,0.8427927494049072,-0.12985801696777344,-0.12538400292396545,0.9259381294250488,-0.12556679546833038,-0.11356081068515778,0.9878400564193726,-0.1078590378165245,pointy-finger-tap
90,-0.01635812222957611,1.255340337753296,2.671138759069436e-07,0.04226073622703552,1.219067096710205,-0.0637626200914383,0.08529976010322571,1.1361843347549438,-0.09692423790693283,0.07634185999631882,1.0863735675811768,-0.12182103842496872,0.05054496228694916,1.0449994802474976,-0.14635704457759857,0.09181689471006393,0.8546457290649414,-0.07559124380350113,0.12965983152389526,0.6761177778244019,-0.11790284514427185,0.15178793668746948,0.5489175319671631,-0.14810721576213837,0.16836288571357727,0.43450459837913513,-0.17125993967056274,0.03297533467411995,0.8425751328468323,-0.06177876144647598,-0.006876917090266943,0.7668458819389343,-0.12628887593746185,-0.03332788869738579,0.8865067362785339,-0.1507764458656311,-0.03701310604810715,0.9713342785835266,-0.15499232709407806,-0.022749483585357666,0.8623937964439392,-0.05197000503540039,-0.061213377863168716,0.7956157922744751,-0.11054202914237976,-0.07779175788164139,0.8940441608428955,-0.11071039736270905,-0.07820344716310501,0.962165117263794,-0.09586947411298752,-0.06915409862995148,0.902800977230072,-0.04631085693836212,-0.10592664778232574,0.8420935869216919,-0.08933374285697937,-0.11844830960035324,0.9143639802932739,-0.08605655282735825,-0.11588845402002335,0.9752517342567444,-0.07088426500558853,pointy-finger-tap
91,-0.05156516283750534,1.3050397634506226,4.4016502442900673e-07,0.0073091271333396435,1.2927700281143188,-0.06664211302995682,0.05103590711951256,1.2395023107528687,-0.1115417629480362,0.054435353726148605,1.2197562456130981,-0.14857374131679535,0.03677823767066002,1.1952228546142578,-0.18642118573188782,0.07925812900066376,0.940603494644165,-0.09628096967935562,0.13157431781291962,0.7444130778312683,-0.1471702605485916,0.1557597666978836,0.610893964767456,-0.186254620552063,0.169449120759964,0.48884856700897217,-0.2163701355457306,0.02320254035294056,0.9199488162994385,-0.08296336978673935,-0.03623788431286812,0.8678154945373535,-0.14597760140895844,-0.05305756255984306,0.9874663949012756,-0.17056971788406372,-0.04407722130417824,1.059949517250061,-0.18013817071914673,-0.034356728196144104,0.9348254203796387,-0.07363585382699966,-0.08363711833953857,0.8968097567558289,-0.12908291816711426,-0.08468682318925858,0.9941806793212891,-0.12578430771827698,-0.0712152048945427,1.0563232898712158,-0.11296775192022324,-0.07877817749977112,0.9616173505783081,-0.06927784532308578,-0.11165991425514221,0.9166572093963623,-0.11256994307041168,-0.11444265395402908,0.994178831577301,-0.10782630741596222,-0.10449154675006866,1.0556285381317139,-0.09299280494451523,pointy-finger-tap
92,0.1266755312681198,1.0891880989074707,2.2630797502642963e-07,0.19932696223258972,1.0367051362991333,-0.026528814807534218,0.252666711807251,0.9797669649124146,-0.04310858994722366,0.22841691970825195,0.931351363658905,-0.059431292116642,0.17478281259536743,0.9166586995124817,-0.07379008084535599,0.22785863280296326,0.7520639896392822,-0.0073086232878267765,0.2569662928581238,0.6399469375610352,-0.04182853549718857,0.27937576174736023,0.5735411643981934,-0.06711332499980927,0.29118508100509644,0.5148998498916626,-0.08552498370409012,0.15995988249778748,0.7419213056564331,-0.012971793301403522,0.17068873345851898,0.6324490904808044,-0.07013349235057831,0.1682063639163971,0.7904258966445923,-0.08946990966796875,0.16412611305713654,0.8685489296913147,-0.08911032974720001,0.09721705317497253,0.7746641039848328,-0.022197505459189415,0.0918051078915596,0.7177708148956299,-0.07363088428974152,0.10018916428089142,0.8517575263977051,-0.06320486217737198,0.10980485379695892,0.908034086227417,-0.04213675111532211,0.040498487651348114,0.8496996164321899,-0.03254256770014763,0.033700741827487946,0.8023721575737,-0.054294973611831665,0.052625611424446106,0.8857566118240356,-0.03384344279766083,0.06879220902919769,0.9159830212593079,-0.013181009329855442,pointy-finger-tap
93,0.10286279022693634,1.0326323509216309,3.6377005585563893e-07,0.1359836906194687,1.0484639406204224,-0.04709317535161972,0.16955721378326416,1.0467219352722168,-0.08644789457321167,0.16670861840248108,1.0416066646575928,-0.12196546047925949,0.14851944148540497,1.0261740684509277,-0.15936169028282166,0.19302815198898315,0.8673945069313049,-0.08861581236124039,0.21818915009498596,0.7696565985679626,-0.14218808710575104,0.231533020734787,0.7064340114593506,-0.1732979714870453,0.23805299401283264,0.6507626175880432,-0.19239939749240875,0.13691431283950806,0.8345606923103333,-0.08874798566102982,0.11873465776443481,0.8129078149795532,-0.15827788412570953,0.11817826330661774,0.9403811693191528,-0.17261937260627747,0.1234998032450676,1.0265212059020996,-0.16831806302070618,0.08133898675441742,0.8422242403030396,-0.09191577136516571,0.054870545864105225,0.8835275769233704,-0.15573717653751373,0.06752774119377136,1.0024850368499756,-0.14742393791675568,0.08186723291873932,1.0723768472671509,-0.1262817531824112,0.03576122224330902,0.8776747584342957,-0.09796652942895889,0.022253982722759247,0.922051727771759,-0.1407088190317154,0.035469114780426025,1.006066083908081,-0.1329527646303177,0.04860106110572815,1.0516146421432495,-0.11655816435813904,pointy-finger-tap
94,0.07506269216537476,1.0132007598876953,4.5456872044269403e-07,0.1112460270524025,1.0079710483551025,-0.0667421966791153,0.12422256916761398,0.9974665641784668,-0.10892070829868317,0.09819131344556808,1.0020802021026611,-0.14260880649089813,0.07495177537202835,1.0029622316360474,-0.17521564662456512,0.1283128261566162,0.7734645009040833,-0.07565154135227203,0.14362254738807678,0.663034200668335,-0.11884847283363342,0.13178959488868713,0.6009244322776794,-0.14732514321804047,0.11653125286102295,0.5520684719085693,-0.16515296697616577,0.0852842852473259,0.7723944783210754,-0.06177918612957001,0.04378127306699753,0.6693880558013916,-0.11775480210781097,0.01739538088440895,0.7256486415863037,-0.1417854279279709,0.013258680701255798,0.781427264213562,-0.14504766464233398,0.047967150807380676,0.7961678504943848,-0.05323373153805733,0.009718276560306549,0.7546895146369934,-0.10860472917556763,0.009340517222881317,0.8351910710334778,-0.11743243038654327,0.026158731430768967,0.8893359303474426,-0.10658447444438934,0.020986195653676987,0.8334718346595764,-0.049038901925086975,-0.009600020945072174,0.8137455582618713,-0.09155958890914917,-0.00439772754907608,0.8703281283378601,-0.09654777497053146,0.016183268278837204,0.912367582321167,-0.08749540895223618,pointy-finger-tap
95,0.08648497611284256,0.9717031717300415,3.484493618088891e-07,0.1341504603624344,0.9691451787948608,-0.06955664604902267,0.15215912461280823,0.9402217864990234,-0.10973957180976868,0.09680665284395218,0.9037936925888062,-0.14045147597789764,0.04021371155977249,0.8649114966392517,-0.1702897548675537,0.13711553812026978,0.7077556848526001,-0.07479899376630783,0.15197616815567017,0.5840719938278198,-0.11493230611085892,0.14279067516326904,0.5069037079811096,-0.14118732511997223,0.12950371205806732,0.4392320215702057,-0.15989114344120026,0.08974899351596832,0.6957442164421082,-0.06042775139212608,0.04284380376338959,0.5849927067756653,-0.11867137998342514,0.0249028317630291,0.6807010173797607,-0.1427498608827591,0.031180422753095627,0.757988452911377,-0.14545801281929016,0.04962516576051712,0.7216222286224365,-0.05087464302778244,0.008144289255142212,0.6662735342979431,-0.11149182915687561,0.008371971547603607,0.7658454179763794,-0.11870001256465912,0.02926226705312729,0.8314940333366394,-0.10656975209712982,0.019970986992120743,0.7706264853477478,-0.04502778872847557,-0.01221245527267456,0.7525032758712769,-0.09295028448104858,-0.00289955735206604,0.817682147026062,-0.0975075513124466,0.02248390018939972,0.8706268072128296,-0.08807564526796341,pointy-finger-tap
96,0.07122258096933365,0.9298131465911865,3.039515092950751e-07,0.1246233582496643,0.9164639115333557,-0.07000002264976501,0.14638751745224,0.8625171184539795,-0.10436778515577316,0.09338917583227158,0.8188309073448181,-0.12898758053779602,0.03548809513449669,0.7759920954704285,-0.15202954411506653,0.13397309184074402,0.6361372470855713,-0.0640764832496643,0.14540475606918335,0.5071161389350891,-0.10175039619207382,0.1357632875442505,0.42210662364959717,-0.1279808133840561,0.12533780932426453,0.34726226329803467,-0.1468411535024643,0.08528632670640945,0.6271792650222778,-0.049515366554260254,0.043921761214733124,0.49829763174057007,-0.1037953570485115,0.01482531800866127,0.5709171295166016,-0.13005848228931427,0.012740403413772583,0.6425225138664246,-0.1347029060125351,0.04527011513710022,0.6533653736114502,-0.040708377957344055,0.012952059507369995,0.5680563449859619,-0.10158156603574753,0.00454556941986084,0.6683394908905029,-0.11407747864723206,0.019681375473737717,0.7430180311203003,-0.10463398694992065,0.018850676715373993,0.7030782103538513,-0.03582733869552612,-0.009115852415561676,0.6729327440261841,-0.08637358248233795,-0.004803292453289032,0.7368695139884949,-0.09592949599027634,0.017886850982904434,0.7959564328193665,-0.08933433145284653,pointy-finger-tap
97,0.043976083397865295,0.9020780324935913,2.814306583331927e-07,0.1091301292181015,0.882547914981842,-0.06351124495267868,0.14548896253108978,0.8032984733581543,-0.0936921238899231,0.09386637061834335,0.7398843169212341,-0.11528904736042023,0.03196757659316063,0.6953341960906982,-0.13582579791545868,0.1281266212463379,0.5785738229751587,-0.05188969522714615,0.14467571675777435,0.44862017035484314,-0.08622607588768005,0.1376907080411911,0.3575822710990906,-0.11125435680150986,0.12869767844676971,0.2770710587501526,-0.12944649159908295,0.07044737040996552,0.5636466145515442,-0.039417002350091934,0.040971044450998306,0.43082404136657715,-0.09220616519451141,0.015851974487304688,0.5152816772460938,-0.11702645570039749,0.01167760044336319,0.6024534702301025,-0.1199522390961647,0.023107778280973434,0.5831776261329651,-0.03202379122376442,0.0032426267862319946,0.47559982538223267,-0.0905865952372551,-0.00598546490073204,0.5797175765037537,-0.09769101440906525,0.0007068589329719543,0.6668492555618286,-0.08440929651260376,-0.01213144138455391,0.6282347440719604,-0.028190840035676956,-0.02967032417654991,0.5725424289703369,-0.07689500600099564,-0.025967400521039963,0.6435760855674744,-0.08116205036640167,-0.010957706719636917,0.7132646441459656,-0.07017013430595398,pointy-finger-tap
98,0.028238315135240555,0.8269163370132446,3.1129059152590344e-07,0.09546169638633728,0.8084852695465088,-0.06635022163391113,0.13399925827980042,0.7252362966537476,-0.09998752176761627,0.08726170659065247,0.6405795812606812,-0.1241094097495079,0.02830958180129528,0.5786547660827637,-0.1470366269350052,0.1213790774345398,0.4955078065395355,-0.0605398528277874,0.13999515771865845,0.35594266653060913,-0.09800317883491516,0.13702572882175446,0.25582802295684814,-0.12449071556329727,0.12950842082500458,0.1685270369052887,-0.14405222237110138,0.05997788533568382,0.4714672565460205,-0.04808055981993675,0.03577630966901779,0.32949602603912354,-0.10378441959619522,0.018077228218317032,0.4263192117214203,-0.1272927075624466,0.013950087130069733,0.5179752111434937,-0.1294400840997696,0.00756024569272995,0.4866999685764313,-0.040603574365377426,-0.008556250482797623,0.38311678171157837,-0.09961340576410294,-0.015187710523605347,0.4837720990180969,-0.10326790064573288,-0.014107760041952133,0.5647106170654297,-0.08898282796144485,-0.03499281406402588,0.5305883288383484,-0.03716392070055008,-0.049243830144405365,0.4743102788925171,-0.0862821713089943,-0.043167755007743835,0.5468632578849792,-0.08863537758588791,-0.03312701731920242,0.6127260327339172,-0.07704635709524155,pointy-finger-tap
99,-0.034364886581897736,0.741767942905426,4.1384026872037794e-07,0.025073695927858353,0.7075735330581665,-0.10202312469482422,0.03924495354294777,0.615280270576477,-0.13033704459667206,-0.0210777185857296,0.5385531187057495,-0.14069178700447083,-0.08019101619720459,0.46312230825424194,-0.1457262635231018,0.06116838380694389,0.42454349994659424,-0.04586220905184746,0.06570874154567719,0.2624773681163788,-0.07468537241220474,0.05424676463007927,0.16084888577461243,-0.10672692209482193,0.039840009063482285,0.0675254762172699,-0.13134314119815826,-0.00019621849060058594,0.43461257219314575,-0.009273449890315533,-0.03148406371474266,0.36587971448898315,-0.07284606248140335,-0.04721638187766075,0.4553205370903015,-0.1266702115535736,-0.05092740058898926,0.5337517261505127,-0.1472785621881485,-0.058716095983982086,0.4476224482059479,0.017390381544828415,-0.08609303832054138,0.3938933312892914,-0.04935497045516968,-0.09393790364265442,0.4757753312587738,-0.09531981498003006,-0.09267058968544006,0.528998613357544,-0.10578542947769165,-0.1080668717622757,0.4587050676345825,0.03803609311580658,-0.13677705824375153,0.42808493971824646,-0.012283510528504848,-0.14151979982852936,0.49438849091529846,-0.03886949643492699,-0.1386159211397171,0.5454100370407104,-0.04408237338066101,pointy-finger-tap
