x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20,
0.1918003708,0.5663425326,0.0000004882,0.2708762586,0.5677053332,-0.0320868455,0.3432706296,0.5344135165,-0.0372234508,0.3926284611,0.4823925197,-0.0396671332,0.4326602519,0.4481782913,-0.0403002314,0.3383235931,0.4006008804,0.0044011939,0.3837565482,0.3311276138,-0.001188243,0.4072678387,0.2863094211,-0.0113639086,0.4258104563,0.2477982044,-0.0197932329,0.3041066229,0.3677365482,0.0112139499,0.3390147686,0.2834888101,0.0092441542,0.3578202426,0.2275972515,-0.0017779262,0.3717694283,0.1824890673,-0.0106887659,0.2650919259,0.3536613882,0.0123678986,0.2939819694,0.273963958,0.0064200265,0.3099237978,0.2237713635,-0.0049626618,0.3247230649,0.1813302636,-0.013781541,0.2202392071,0.3529230654,0.0097042043,0.2274494469,0.2967769504,0.0014444125,0.2326908261,0.261197716,-0.0040231072,0.2402872443,0.2288627625,-0.0074191564,open hand
0.3268482685,0.5513160229,0.000000505,0.4096284807,0.5611789823,-0.029040603,0.4860087335,0.5303412676,-0.0321982428,0.5349297523,0.4760528803,-0.0329846069,0.5705507994,0.442098856,-0.0328595787,0.4702736735,0.3953989446,0.0012741205,0.5184404254,0.3282371759,-0.0062914654,0.5452287793,0.2847605944,-0.017136557,0.5645914674,0.2481310815,-0.025563499,0.432259649,0.3599367142,0.0066248626,0.4679395258,0.2729136944,0.002115011,0.4882609248,0.2183649689,-0.0105682556,0.5034765005,0.17561239,-0.0205547474,0.391829133,0.3430133462,0.0071230251,0.4178007245,0.2602032423,-0.0003637524,0.4336167872,0.2097770125,-0.0133184101,0.4479154348,0.1698362082,-0.0231288895,0.3452497125,0.3405917585,0.0042667207,0.3481750488,0.2792998552,-0.0057360772,0.3510352671,0.2388149947,-0.0128220264,0.3554561436,0.2032093704,-0.017065214,open hand
0.4303126335,0.5357451439,0.0000004993,0.5131003857,0.551997304,-0.0254697911,0.5868563652,0.5249872208,-0.0274005588,0.6323724389,0.4755688906,-0.0273592155,0.6668316126,0.4440198839,-0.026693685,0.5690335631,0.3881008625,-0.0005097365,0.6181197762,0.3254113495,-0.0085112015,0.6467887163,0.2843206525,-0.0186486449,0.6679247618,0.2491705567,-0.0265000965,0.5324493647,0.3502289951,0.0028130596,0.5689097643,0.2654803693,-0.0033341369,0.5911127329,0.2130925804,-0.0150654772,0.6073907614,0.172966525,-0.0237742141,0.4931223392,0.3324801624,0.0017035705,0.5155638456,0.2496501207,-0.0095591061,0.5315119624,0.1993015409,-0.0229640529,0.5455254316,0.1603928953,-0.0316962451,0.4491631985,0.3293401003,-0.0020963554,0.4516277015,0.2622168362,-0.0160368402,0.4544832408,0.2166378349,-0.0245196447,0.4590869248,0.1770109683,-0.0289834477,open hand
0.5119292736,0.5334069729,0.000000416,0.5928351283,0.5509662032,-0.0229495745,0.6615877748,0.5267837644,-0.0261644404,0.7059952021,0.4808472097,-0.0282801595,0.7405964136,0.4550014436,-0.0301513132,0.6407291889,0.3895106912,-0.0021323857,0.6843276024,0.329169482,-0.0107546151,0.7097700834,0.2890002429,-0.0203253329,0.7295574546,0.255366087,-0.0279273912,0.6050444841,0.3517674208,-0.000496165,0.6384260058,0.2683082819,-0.0071569006,0.6583441496,0.217375204,-0.0170062669,0.6745109558,0.1766109318,-0.0248638876,0.566937983,0.3319688141,-0.0031402025,0.5880538821,0.2469762415,-0.0148462225,0.6027402878,0.1951749474,-0.0275117289,0.6160299778,0.1548478901,-0.0362668373,0.52456671,0.3262528181,-0.0082147317,0.5203932524,0.2551923394,-0.0231356192,0.5204582214,0.2075889558,-0.0324789733,0.5232769251,0.1657389849,-0.0380704701,open hand
0.5890809298,0.6342574954,-0.0000000042,0.6480548978,0.6044838428,0.0367586091,0.6754435897,0.5424535275,0.056648761,0.6882511973,0.5006178021,0.0648702905,0.7076842785,0.4672995508,0.0718694702,0.6748096347,0.4282929897,0.0616018027,0.7028402686,0.3553551435,0.0621860735,0.7252721786,0.3110345602,0.0562673099,0.7453821301,0.2704280317,0.050027661,0.6680573821,0.4128300846,0.0306244213,0.6985067129,0.315123558,0.0285998024,0.7249161005,0.2472455949,0.021075869,0.7473574877,0.1939711124,0.0146891894,0.6587001681,0.4072321057,-0.0019785948,0.6879321933,0.3082967401,-0.005481788,0.7122452855,0.2420663089,-0.0117676053,0.7341169119,0.1885021478,-0.0173346493,0.6530734897,0.4147300124,-0.0333583988,0.6819141507,0.3366293609,-0.0363628604,0.7045135498,0.2871132195,-0.0374700278,0.7257802486,0.247426033,-0.0397625938,open hand
0.4959202707,0.756047368,0.0000003281,0.4452572465,0.6618145704,-0.0061954623,0.430206567,0.5630745888,-0.0115067065,0.4244832993,0.4764851332,-0.0160554498,0.4085029662,0.4157031775,-0.0201181173,0.5331150889,0.5021256804,-0.005811688,0.5535943508,0.397772789,-0.0095637357,0.5675125718,0.3424825668,-0.012284277,0.5798607469,0.301245749,-0.0140690878,0.5799971819,0.5291931033,-0.0086318776,0.6203431487,0.4274213016,-0.0078163268,0.6450599432,0.3679024279,-0.0090621114,0.6628274322,0.3278455734,-0.011066461,0.6142967343,0.571641922,-0.012611364,0.6590328813,0.4851415157,-0.0177108552,0.6876702309,0.4349632859,-0.0251899231,0.7061135173,0.3977035284,-0.0307754818,0.6389091015,0.6215962172,-0.0163305942,0.6931979656,0.5747613311,-0.0223480873,0.7244315743,0.5473967791,-0.0248507839,0.7492415309,0.5233812332,-0.0260601584,open hand
0.5074490905,0.7642925382,0.0000003728,0.4618621171,0.6624977589,-0.0084822467,0.4472569823,0.5605298281,-0.0165476464,0.4398081899,0.4723757505,-0.0238687471,0.4239374399,0.4100136161,-0.0305987205,0.5505625606,0.5056805611,-0.0100671351,0.5734379292,0.3959189355,-0.0171972644,0.5880045891,0.3368731141,-0.0226014201,0.6014513373,0.2919239104,-0.0262809768,0.5978950262,0.5329272151,-0.0135835195,0.6414831877,0.429526329,-0.0154347327,0.6683194637,0.3694363832,-0.0184608288,0.6875146031,0.3284216821,-0.0217559263,0.6321908236,0.5760563612,-0.0185163151,0.6790422797,0.4894008338,-0.0253143515,0.7084291577,0.4387516975,-0.0336244702,0.7270885706,0.4007944465,-0.0399343073,0.6567889452,0.6268568635,-0.0235341303,0.7127619982,0.5834047794,-0.0307123661,0.7455643415,0.5576858521,-0.0337682739,0.7716646194,0.5350663662,-0.03539465,open hand
0.5794568658,0.8585116267,0.0000003223,0.5223329067,0.75628227,-0.001461003,0.5008376241,0.641133368,-0.0006110492,0.4916694164,0.543874681,0.0007776309,0.4753789306,0.4778231382,0.0029572835,0.6113268137,0.5760332942,0.0055508758,0.629054606,0.453994751,0.0078122695,0.6392611265,0.3913671672,0.007889796,0.6490796208,0.3417812586,0.0078531336,0.6640405655,0.6002717018,0.0045220465,0.7007510662,0.4850637019,0.013656578,0.7242025137,0.4182909131,0.01481428,0.7424604297,0.3732649088,0.0138084665,0.7010416389,0.6434705853,0.0027215849,0.7435603142,0.5473867059,0.0064494708,0.77295506,0.4939100742,-0.000757728,0.7935866714,0.4533740878,-0.0076008569,0.7256634235,0.6930724382,0.0014533177,0.7791033387,0.6435526609,0.0014984729,0.8115432858,0.6168913841,-0.0006279934,0.8398704529,0.5953381658,-0.001997011,open hand
0.5778085589,0.9147882462,0.0000004331,0.5173567533,0.8119220734,-0.0160066318,0.4941763282,0.6997828484,-0.0241625383,0.4896239638,0.6025350094,-0.0302984398,0.480948925,0.5283785462,-0.0352803729,0.608841002,0.62826401,-0.0109093823,0.6267108917,0.5043184161,-0.0191907398,0.6397627592,0.4361207783,-0.0267936122,0.6516845226,0.385635376,-0.0319358297,0.6637169719,0.6525909305,-0.0123883635,0.7065395713,0.53631109,-0.0147589361,0.7314360142,0.466080904,-0.0223626643,0.7512577176,0.418441236,-0.0290073771,0.7016428113,0.6931132078,-0.0162363239,0.7514333725,0.5988122821,-0.0258521624,0.7807202339,0.5411919951,-0.0399114154,0.802361846,0.4987605214,-0.0500806198,0.7264854312,0.7439725399,-0.0206665937,0.7846851349,0.6995164752,-0.0332090966,0.8211171627,0.6724170446,-0.040967986,0.8520144224,0.6496466994,-0.0450283401,open hand
0.4304459095,0.8894203901,0.0000003622,0.3729047179,0.7892974615,-0.0050466866,0.3498665392,0.6810207367,-0.0094424728,0.3514562249,0.5888050795,-0.013688202,0.3544193506,0.5169159174,-0.0177926309,0.457462579,0.6068127155,-0.0111910775,0.47945714,0.4842640758,-0.0210405067,0.494998306,0.4138039351,-0.0275146998,0.5095188618,0.3638664782,-0.0313068293,0.5146166682,0.627384305,-0.018610945,0.5612266064,0.5005574226,-0.0239026118,0.5896604061,0.4279990196,-0.0300897043,0.6135713458,0.3814832568,-0.0350773521,0.558671236,0.6669003963,-0.0269348659,0.6141512394,0.5583196878,-0.0387816243,0.6469504237,0.4957201481,-0.0510415882,0.6712940931,0.4533786178,-0.0594478138,0.5904265642,0.7204691172,-0.0347416438,0.6520565748,0.6668653488,-0.0481252521,0.6903928518,0.6317833066,-0.0544708483,0.7229915261,0.6032282114,-0.0573152564,open hand
0.3570719659,0.8998119831,0.0000002685,0.3023672402,0.8006823659,0.0054452163,0.2865159214,0.6866173744,0.0083868913,0.2861733437,0.5914346576,0.0097815655,0.277474314,0.5246405602,0.010246221,0.383246243,0.6060482264,0.0048627267,0.4005680978,0.4866397381,0.0009460772,0.4146285355,0.4224016666,-0.0028405881,0.4282963276,0.3775642812,-0.0053514801,0.4371859729,0.6254947186,-0.0057031079,0.4807475507,0.5007883906,-0.0063811257,0.5064653158,0.4277821183,-0.0110984622,0.5264107585,0.378325969,-0.0154763637,0.4792550206,0.6653810143,-0.016757166,0.5351616144,0.5574105978,-0.0252963752,0.5665867925,0.4965166748,-0.0371507592,0.5884178281,0.4517230988,-0.0456098691,0.5093069673,0.7186861038,-0.0263186861,0.5717493892,0.6592245102,-0.0367041603,0.6095116138,0.625729382,-0.0418644957,0.6403952241,0.5984417796,-0.0444295816,open hand
0.2631744146,0.9142408967,0.000000304,0.2153262347,0.8164237142,0.0008307216,0.2016166747,0.7206037045,-0.0034666318,0.2073521018,0.6331731081,-0.0087716589,0.2104502916,0.5610314608,-0.0146311186,0.2958142161,0.6442661285,-0.0106716594,0.3185723424,0.5209388733,-0.0207795221,0.3348928094,0.4532292187,-0.0262685046,0.3495782912,0.4040891826,-0.0295079295,0.3465463519,0.6649914384,-0.0218493212,0.3925943375,0.5382214785,-0.0313370116,0.4220282137,0.4645576477,-0.0396309607,0.4455872178,0.4145876169,-0.0455825515,0.3856505454,0.7034104466,-0.0330898315,0.4440454245,0.5979486108,-0.0485476814,0.4806665778,0.5343480706,-0.0621500164,0.5073127151,0.4860895276,-0.071033448,0.4139489532,0.7558879852,-0.0429099463,0.4792858958,0.6977427602,-0.0581512339,0.5200513601,0.6621472239,-0.0648000389,0.5540317893,0.6298033595,-0.0679406002,open hand
0.1966766715,0.9141323566,0.0000002909,0.1526800841,0.8150470853,0.0135428328,0.1408526152,0.7216210961,0.016664356,0.1501824558,0.6371828914,0.0172241237,0.1563441753,0.5699226856,0.0172948223,0.2298215926,0.6464466453,0.0030446416,0.2550141811,0.5228267908,-0.0016688084,0.2714191675,0.4560193419,-0.0024574997,0.2875445485,0.4076001644,-0.0017870323,0.2788368165,0.6634711027,-0.0096334312,0.3292202652,0.5383301377,-0.016075613,0.3596883416,0.4689779878,-0.0194358155,0.3844693005,0.4247004688,-0.0205493961,0.3186064363,0.7005926967,-0.0211403724,0.3755111992,0.5947034359,-0.0305250678,0.4103473425,0.5319417715,-0.0384096168,0.4359630644,0.4858677387,-0.0425519235,0.3484458327,0.7521325946,-0.0303812325,0.4132529199,0.689219892,-0.0369394049,0.4522660375,0.653433919,-0.038077537,0.4840086699,0.6233664155,-0.0371007025,open hand
0.2542174757,0.6199663877,0.0000002337,0.2165382355,0.5524545908,0.0036701357,0.2069155574,0.480004847,0.0018773976,0.2050396353,0.4180735946,-0.0014015364,0.1866889447,0.377928108,-0.0063169682,0.2843463123,0.408913523,-0.0016243586,0.3000600338,0.3266567886,-0.0047875722,0.3135021329,0.2788652778,-0.0072400239,0.3249725997,0.2448483407,-0.0095721288,0.3263137341,0.4228891432,-0.0102277491,0.3650622964,0.3367287219,-0.0118485438,0.3879469037,0.2930305302,-0.0139591414,0.4034405649,0.2667303681,-0.0164084416,0.3596947491,0.4529451728,-0.0189417303,0.4077888131,0.3806237578,-0.02557512,0.4362435341,0.3380064368,-0.0332892537,0.4556911588,0.3064983487,-0.0393390656,0.3849584162,0.4932450652,-0.0265637431,0.4361109138,0.4522675276,-0.0338858999,0.467689991,0.4280042052,-0.0370144658,0.4921162724,0.4056630433,-0.0391069539,open hand
0.3489853144,0.7316487432,0.0000000486,0.4026711881,0.724383235,0.0221034847,0.4323952496,0.6715297699,0.0391362123,0.4443409443,0.6376156211,0.0476335511,0.4463293552,0.6068168283,0.0552699119,0.4162311852,0.5257601738,0.0532962345,0.4400767386,0.4637053609,0.0604911223,0.4579083323,0.4317238331,0.0598346367,0.473418057,0.4023294449,0.057340499,0.4026433527,0.5023258924,0.0302095897,0.418979764,0.4055142105,0.0380831547,0.4350863099,0.3498892784,0.0379405208,0.447721988,0.3072805405,0.0358762071,0.3829712868,0.4945069849,0.0037055812,0.3948987126,0.3947508931,0.0042960499,0.4094723463,0.3360721469,-0.0013063303,0.4219159186,0.2873187363,-0.0069917031,0.3602565527,0.4996023774,-0.0227857903,0.3632003367,0.4093959332,-0.0288528781,0.3704573512,0.3500422835,-0.0335380249,0.3799842894,0.2965818942,-0.0383339971,open hand
0.4663810432,0.719414413,0.0000000634,0.514270246,0.6610136628,0.0441900566,0.5269924402,0.592082262,0.0667523146,0.5369506478,0.548887372,0.0779004991,0.5470747948,0.5134625435,0.0871365592,0.4944922328,0.5113226771,0.0502125248,0.5228982568,0.427731663,0.0513823889,0.5399269462,0.3641839623,0.0505946726,0.5519339442,0.3112261891,0.0481833443,0.4897252619,0.507790029,0.020214323,0.5235916376,0.4161978662,0.0180042051,0.5430951118,0.3516500592,0.0143852206,0.5579026937,0.2932223678,0.0110355867,0.4917251766,0.5096079707,-0.0090978304,0.524959743,0.4117562771,-0.0134590985,0.5444121957,0.3478104472,-0.019162802,0.5574702621,0.2906115055,-0.0242317412,0.5033434629,0.5120232701,-0.0356466621,0.5285106897,0.4298223257,-0.0460573621,0.543661952,0.3749034107,-0.0534112155,0.5571009517,0.3261809945,-0.0587861016,open hand
0.195213154,0.6824368834,0.0000001382,0.2541814744,0.6810318828,0.013712191,0.2911444902,0.6341691017,0.02617223,0.3094983995,0.5989444852,0.032033626,0.3175761104,0.5731296539,0.03779741,0.2806648016,0.4882723987,0.0416077673,0.3111343682,0.4266721606,0.045564238,0.3324870169,0.3900200725,0.0439954624,0.3497865796,0.3595693707,0.0413834378,0.2605796754,0.4582487345,0.0247215461,0.2835984826,0.3657486439,0.0292415153,0.3011591136,0.3154222965,0.0285522062,0.3156551719,0.2762164176,0.0272463486,0.2353711873,0.4437019229,0.0045647062,0.2519411743,0.3451907635,0.003006259,0.2664892375,0.2880931497,-0.0023899127,0.2788558304,0.2402966619,-0.0067728027,0.205069527,0.4455152154,-0.0158167947,0.2004756927,0.360592097,-0.0200451668,0.201461494,0.3036238551,-0.0228019264,0.2049116045,0.2521617115,-0.0255028587,open hand
0.5930703878,0.7886887789,0.0000001273,0.5978919864,0.7150735259,0.0738431513,0.5986649394,0.6483282447,0.1058114469,0.6048942208,0.6064586639,0.121285148,0.6167395115,0.5735257268,0.1328883022,0.6060371399,0.5486943722,0.0724526346,0.6487098336,0.4503985643,0.0815504491,0.6748459935,0.3882421851,0.0866816863,0.6943855882,0.3381949663,0.0883036032,0.6112564802,0.5472268462,0.0282417685,0.6649363041,0.4250787795,0.0314010642,0.6993067265,0.355394274,0.0318192132,0.7248657346,0.2995998561,0.0310528576,0.6274710298,0.5623335838,-0.0133165913,0.6812495589,0.4374397695,-0.0138807055,0.7121987343,0.362612009,-0.0184097085,0.733460784,0.3004566729,-0.0231580529,0.6605160832,0.5842234492,-0.0491355322,0.7047477961,0.4775344729,-0.0535075776,0.7273452282,0.4152425528,-0.0576134063,0.7462107539,0.3563506007,-0.0618702099,open hand
0.2945151329,0.9396710396,0.0000004924,0.2788438499,0.8413003683,0.011711332,0.3083501756,0.7578263283,0.0103484215,0.3629600704,0.7386687398,0.0080149099,0.4090498686,0.7400842905,0.0035931966,0.2894057631,0.6986655593,-0.0158452429,0.3204563856,0.5862094164,-0.0200819448,0.3386003673,0.5218920708,-0.0201599915,0.3489521444,0.4683462679,-0.0210244842,0.3271408379,0.7216213942,-0.0322307982,0.3820765615,0.6024225354,-0.0406440832,0.4123228192,0.5345526338,-0.0467965007,0.4307024479,0.4775761068,-0.0505161248,0.3642906547,0.7545871139,-0.0454688147,0.4281506538,0.6588764191,-0.0580916256,0.4632341862,0.6028283238,-0.0699957982,0.4858078361,0.5533986092,-0.0784298182,0.3983629644,0.7987818718,-0.0557363853,0.4241330922,0.7511671185,-0.0594337657,0.4058789015,0.780749321,-0.0502956696,0.3905718029,0.8130012155,-0.0446461812,three fingers
0.3078513443,0.9447436929,0.0000004983,0.2886843979,0.8439332843,0.0064364569,0.316607058,0.7569859028,0.0038181711,0.369777292,0.7377656102,0.0010263814,0.4137425125,0.7375420332,-0.0038923754,0.2992910445,0.7048482895,-0.0192017239,0.3323351145,0.5990473032,-0.0263920147,0.3544558287,0.5358136892,-0.0293485112,0.3700899184,0.484693557,-0.0321963616,0.3406605422,0.7276519537,-0.0335917845,0.3934652209,0.6140974164,-0.039487306,0.4267004132,0.547206521,-0.0466484427,0.4504973888,0.4949502051,-0.0528956316,0.3804649115,0.7601745129,-0.0457752421,0.4365216494,0.6650774479,-0.0574505851,0.4690756202,0.6092476845,-0.0720818341,0.4940522909,0.5647864938,-0.0838188753,0.4158422351,0.8005619049,-0.0555754602,0.4274637699,0.7566459775,-0.0632361099,0.4101790488,0.7836936712,-0.0596136115,0.4009518623,0.814547956,-0.0580626354,three fingers
0.5138024092,0.9659456015,0.0000003109,0.4900872111,0.8598356247,0.0175087657,0.5080347061,0.7823053002,0.0213693287,0.549605608,0.7476936579,0.0223143939,0.5814523101,0.7344805598,0.0224000458,0.5220375657,0.7419374585,-0.0035780477,0.5523639321,0.6320809126,-0.0101435753,0.570617497,0.5736885071,-0.0105386749,0.5833070874,0.5312488079,-0.0085858945,0.5693336725,0.7676950693,-0.0164025482,0.611104846,0.6525385976,-0.0206283778,0.6366304755,0.593423605,-0.0211595632,0.6539973021,0.5553557873,-0.0195123143,0.6103218198,0.8069047332,-0.0266267024,0.6485495567,0.7097043991,-0.0300724916,0.67084831,0.6647491455,-0.0294430312,0.6833752394,0.6353855133,-0.0270502903,0.6412745714,0.8535345197,-0.0343444198,0.6707894206,0.7844279408,-0.0315300785,0.6858929992,0.7448877692,-0.0227714684,0.6949276924,0.7142031789,-0.0148214549,three fingers
0.6345492601,1.02490902,0.0000002326,0.6017983556,0.9122351408,0.0054361275,0.6239851713,0.826538384,0.008028877,0.6758817434,0.8152882457,0.0119406702,0.7178356647,0.8266533017,0.0131561793,0.6629752517,0.7890920639,-0.0181269366,0.6914687157,0.6739740968,-0.0189456679,0.7062019706,0.6121355295,-0.0149258077,0.7170209289,0.5623201132,-0.0118805105,0.7154287696,0.8192148209,-0.0226289127,0.7434735298,0.7045626044,-0.0239201058,0.7588598728,0.6429365277,-0.0220846329,0.7723552585,0.6031867266,-0.0197172519,0.7512438297,0.8621795177,-0.0243857726,0.7785356641,0.7738265991,-0.0316258855,0.7925850749,0.7192096114,-0.0403532647,0.8035824895,0.6904744506,-0.0454608239,0.772487402,0.9090964198,-0.0234521609,0.7570713758,0.8649497032,-0.0257026516,0.7278864384,0.8746477365,-0.0191509537,0.7092627287,0.9061120152,-0.0135570569,three fingers
0.4642418921,0.7114318609,0.0000005358,0.5181237459,0.738365531,-0.0311857685,0.5834880471,0.7075002789,-0.0386065058,0.5920405984,0.6090009809,-0.0412786156,0.5812177658,0.5389187336,-0.0441502221,0.6402634382,0.6314252615,-0.0178886019,0.7087712288,0.5910538435,-0.0268055666,0.749360323,0.5640791059,-0.0344068669,0.7814649343,0.5383540392,-0.0409845188,0.6174430847,0.5788285732,-0.0153074618,0.6789172292,0.5101061463,-0.0215571392,0.7127745748,0.4684628546,-0.0320086032,0.7392004728,0.4363484979,-0.0395164303,0.5841875076,0.5504000783,-0.0160477906,0.6324201226,0.4702625871,-0.03619086,0.665394187,0.4216661453,-0.0578972585,0.6914982796,0.3810693622,-0.0724472776,0.5403177142,0.5358008742,-0.018170204,0.5692591667,0.500695467,-0.0446562506,0.5651177168,0.5327857137,-0.0534944274,0.5541532636,0.5655479431,-0.0569021367,three fingers
0.4580141306,0.7007594705,0.0000005866,0.5126995444,0.7184692025,-0.0336085297,0.5757629275,0.6794813871,-0.0415338501,0.5820794106,0.5822253823,-0.0444547161,0.5701916814,0.5107306838,-0.0472650938,0.640637219,0.6129027605,-0.0162498709,0.7147781849,0.575404644,-0.0248557106,0.756999433,0.5524629951,-0.0332755223,0.7923172712,0.528170228,-0.0408675857,0.6162829399,0.5595519543,-0.0134876976,0.6817010045,0.4917972684,-0.0196847674,0.7188516855,0.4524791837,-0.0316881426,0.7497022152,0.4189432263,-0.0407826044,0.5812817216,0.5306747556,-0.0146806454,0.6290011406,0.448933959,-0.0361931808,0.6627172232,0.3979538679,-0.0597975254,0.6904789209,0.3527987599,-0.0756544173,0.5391506553,0.5188621283,-0.0175426025,0.5710035563,0.4742994905,-0.0457700975,0.56404984,0.506279707,-0.0544265397,0.5503871441,0.5401648283,-0.0577746741,three fingers
0.4845404327,0.6806963682,0.0000006401,0.5424719453,0.6964584589,-0.0322109945,0.6043327451,0.6590588689,-0.040042147,0.609062314,0.5667837262,-0.0435276069,0.5959727764,0.4964951277,-0.0470279939,0.6700845361,0.5981154442,-0.015088371,0.7459170818,0.5614903569,-0.0245437976,0.7902311087,0.539562881,-0.0337602496,0.8273117542,0.5168924332,-0.0415607691,0.6468949318,0.5457507968,-0.0124615645,0.7158840299,0.4840326905,-0.0183192771,0.7549625635,0.4447953403,-0.0304615218,0.7874082327,0.411390543,-0.0397401154,0.6129315495,0.515329957,-0.0137081966,0.660631299,0.4358025193,-0.0337931812,0.6918832064,0.387336731,-0.0570450425,0.7171763182,0.3460854888,-0.0727736205,0.572103858,0.5015766025,-0.0167434774,0.5986799598,0.4629488587,-0.04448542,0.5876085162,0.493994236,-0.053644646,0.5713707805,0.5261727571,-0.0571564361,three fingers
0.4883203804,0.5841626525,0.0000006197,0.5425831676,0.5915643573,-0.0347689912,0.5983242393,0.5471736789,-0.0399186201,0.60154742,0.463647306,-0.0390631929,0.584628284,0.3988923132,-0.0373849906,0.6626284719,0.5107811689,-0.0110833971,0.7333539724,0.473995775,-0.01772945,0.7737141252,0.4532471895,-0.0258595217,0.8088629246,0.4323857427,-0.0330304131,0.6410183311,0.4604986906,-0.0047192019,0.7042351365,0.402931571,-0.0068747886,0.7394692302,0.3653052449,-0.0185537655,0.7690168619,0.3354111314,-0.027692249,0.6094971895,0.4294276237,-0.0029648552,0.6505352855,0.3581349254,-0.0199452154,0.6795918345,0.3136196136,-0.0456947796,0.7037056088,0.2758101225,-0.0630246326,0.5748833418,0.4183887243,-0.0033818332,0.592828691,0.3885726333,-0.0295936689,0.5835450888,0.4163748622,-0.0418949015,0.5689637065,0.4441190958,-0.0476389006,three fingers
0.4290135801,0.5229820609,0.000000545,0.473638922,0.5094038844,-0.0323522091,0.5138485432,0.4490356743,-0.0378116071,0.5059996247,0.3793391883,-0.0388333686,0.4875842929,0.3231904805,-0.0398372374,0.576795578,0.4083337188,-0.0121462811,0.6276976466,0.3551184535,-0.0207363702,0.6609280705,0.3231701255,-0.0307518262,0.6911774874,0.2942443192,-0.0397863388,0.55252105,0.3695808053,-0.0082080718,0.597389698,0.3036507964,-0.0133002643,0.6240736246,0.2594450116,-0.0256173015,0.6477832198,0.2262866795,-0.0356211066,0.5177122355,0.3503573239,-0.0090194615,0.5489549041,0.2751737833,-0.0290448479,0.5667691231,0.224862963,-0.0557047091,0.5818601251,0.1834845841,-0.0739804804,0.4801235199,0.3527351022,-0.0118140848,0.4902021289,0.3304636478,-0.0404238477,0.4812101722,0.3576377034,-0.0555816144,0.4686616063,0.3843322098,-0.0642213598,three fingers
0.3198652864,0.5259546638,0.0000005262,0.3632574975,0.5012658834,-0.0300924368,0.3915704489,0.4332486987,-0.0324103832,0.3667212725,0.3685255945,-0.0302634034,0.3344538212,0.3320848942,-0.0273277014,0.4415233731,0.367190212,-0.0019492307,0.481187135,0.2999363244,-0.0060383775,0.506208539,0.2613758743,-0.0125655774,0.528200984,0.2262285799,-0.0186342672,0.4092013836,0.3400693536,0.0036543063,0.4365308583,0.2589580119,0.0032841153,0.451618582,0.2087479532,-0.0055696084,0.4662463367,0.1686383039,-0.0121444026,0.3739913106,0.3363889456,0.0043683713,0.3797001541,0.256765306,-0.0089574633,0.3839886487,0.2060170025,-0.030716965,0.3906132579,0.1625844985,-0.0447295681,0.3393391073,0.3525294662,0.0027577921,0.3345307708,0.315097928,-0.0169525463,0.3299632668,0.338437736,-0.0268777553,0.3269185722,0.3657160997,-0.031672284,three fingers
0.2095579505,0.5336586237,0.0000004708,0.2399324477,0.4966665506,-0.0407694206,0.2540809214,0.4246850014,-0.0445102416,0.2279891968,0.3662724495,-0.0401101261,0.1991212368,0.331038028,-0.0340522155,0.3026920557,0.3653921187,-0.0118409339,0.3305485249,0.293056041,-0.014223705,0.3463031948,0.2498771548,-0.0202112533,0.3608548939,0.2113517523,-0.0260558911,0.2713536322,0.3500982523,0.0012793668,0.2921282947,0.2723015845,0.0023631458,0.3029130101,0.2219073772,-0.0062029269,0.3135236502,0.1820039302,-0.0131503921,0.2381361276,0.3534221947,0.0088516604,0.2371993959,0.2751473784,-0.0029167326,0.2372768372,0.2249120325,-0.0256192591,0.2395042926,0.1817738116,-0.0404978283,0.2092666626,0.3758237064,0.0134601761,0.2010976523,0.3327078223,-0.0043256264,0.1950800121,0.3508381844,-0.0146941608,0.1886416376,0.3764694929,-0.0204131473,three fingers
0.2049791515,0.7332493067,0.0000004169,0.2649938166,0.6890270114,0.0200707484,0.2961519361,0.6397963762,0.0199580863,0.3187649548,0.6086817384,0.0123086702,0.3327789307,0.5863738656,0.0045381221,0.2421074361,0.5201013088,0.0193957239,0.2752270997,0.4434388876,0.0186145492,0.2929070592,0.3933284581,0.0165337939,0.3005834222,0.3513983488,0.0139515465,0.2310793847,0.5180212855,-0.0033620088,0.2739939094,0.4253649414,-0.0080683716,0.2915808856,0.3665189445,-0.0121251093,0.2975673378,0.3153447509,-0.014421422,0.2311964333,0.5337306261,-0.0252950843,0.3088229597,0.4693062305,-0.0319616161,0.3426033854,0.42983073,-0.0392311439,0.3598224819,0.3933828473,-0.0459365509,0.2462152988,0.5667605996,-0.04596157,0.3226461411,0.5576567054,-0.0455723777,0.3334719241,0.5910567641,-0.038915325,0.3316432834,0.625318408,-0.0357423238,three fingers
